fpr,tpr,threshold
0.0005438477226376615,0.31910397295012677,0.9999728202819824
0.0005438477226376615,0.3193231270154347,0.9999727010726929
0.0005438477226376615,0.3195579349425503,0.9999725818634033
0.0005438477226376615,0.3196988196988197,0.9999724626541138
0.0005438477226376615,0.3199179737641276,0.9999723434448242
0.0005438477226376615,0.3201058201058201,0.9999722242355347
0.0005438477226376615,0.3203406280329357,0.9999721050262451
0.0005438477226376615,0.32060674368366676,0.9999719858169556
0.0005438477226376615,0.3208258977489747,0.999971866607666
0.0005438477226376615,0.3210920133997057,0.9999717473983765
0.0005438477226376615,0.32123289815597506,0.9999716281890869
0.0005438477226376615,0.32137378291224444,0.9999715089797974
0.0005438477226376615,0.3216398985629755,0.9999713897705078
0.0005438477226376615,0.3219529757991296,0.9999712705612183
0.0005438477226376615,0.3221095144172067,0.9999711513519287
0.0005438477226376615,0.3223286684825146,0.9999710321426392
0.0005438477226376615,0.322469553238784,0.9999709129333496
0.0005438477226376615,0.32264174571866877,0.9999707937240601
0.0005438477226376615,0.32293916909301523,0.9999706745147705
0.0005438477226376615,0.32306439998747694,0.999970555305481
0.0005438477226376615,0.32317397702013084,0.9999704360961914
0.0005438477226376615,0.32334616950001566,0.9999703168869019
0.0005438477226376615,0.32354966970351584,0.9999701976776123
0.0005438477226376615,0.3238001314924392,0.9999700784683228
0.0005438477226376615,0.3240349394195548,0.9999699592590332
0.0005438477226376615,0.3241758241758242,0.9999698400497437
0.0005438477226376615,0.32433236279390126,0.9999697208404541
0.0005438477226376615,0.3245515168592092,0.9999696016311646
0.0005438477226376615,0.3247550170627094,0.999969482421875
0.0005438477226376615,0.3250680942988635,0.9999693632125854
0.0005438477226376615,0.32531855608778687,0.9999692440032959
0.0005438477226376615,0.3255377101530948,0.9999691247940063
0.0005438477226376615,0.3257881719420181,0.9999690055847168
0.0005438477226376615,0.3259916721455183,0.9999688863754272
0.0005438477226376615,0.32613255690178766,0.9999687671661377
0.0005438477226376615,0.32628909551986474,0.9999686479568481
0.0005438477226376615,0.3265395573087881,0.9999685287475586
0.0005438477226376615,0.3268056729595191,0.999968409538269
0.0005438477226376615,0.3270091731630193,0.9999682903289795
0.0005438477226376615,0.3272439810901349,0.9999681711196899
0.0005438477226376615,0.32749444287905827,0.9999680519104004
0.0005438477226376615,0.32768228922075077,0.9999679327011108
0.0005438477226376615,0.3278075201152124,0.9999678134918213
0.0005438477226376615,0.32793275100967406,0.9999676942825317
0.0005438477226376615,0.32802667418052034,0.9999675750732422
0.0005438477226376615,0.3281675589367897,0.9999674558639526
0.0005438477226376615,0.32830844369305906,0.9999673366546631
0.0005438477226376615,0.32854325162017467,0.9999672174453735
0.0005438477226376615,0.3287154441000595,0.999967098236084
0.0005438477226376615,0.3289972136125982,0.9999669790267944
0.0005438477226376615,0.32923202153971387,0.9999668598175049
0.0005438477226376615,0.32940421401959863,0.9999667406082153
0.0005438477226376615,0.32957640649948344,0.9999666213989258
0.0005438477226376615,0.3297016373939451,0.9999665021896362
0.0005438477226376615,0.32987382987382985,0.9999663829803467
0.0005438477226376615,0.3301086378009455,0.9999662637710571
0.0005438477226376615,0.330296484142638,0.9999661445617676
0.0005438477226376615,0.3304999843461382,0.999966025352478
0.0005438477226376615,0.33062521524059985,0.9999659061431885
0.0005438477226376615,0.3308287154441001,0.9999657869338989
0.0005438477226376615,0.3309696002003694,0.9999656677246094
0.0005438477226376615,0.33114179268025423,0.9999655485153198
0.0005438477226376615,0.33123571585110045,0.9999654293060303
0.0005438477226376615,0.33137660060736984,0.9999653100967407
0.0005438477226376615,0.3315487930872546,0.9999651908874512
0.0005438477226376615,0.3317679471525625,0.9999650716781616
0.0005438477226376615,0.3319244857706396,0.9999649524688721
0.0005438477226376615,0.3320810243887167,0.9999648332595825
0.0005438477226376615,0.33237844776306313,0.999964714050293
0.0005438477226376615,0.3326289095519865,0.9999645948410034
0.0005438477226376615,0.3328950252027175,0.9999644756317139
0.0005438477226376615,0.33311417926802545,0.9999643564224243
0.0005438477226376615,0.33317679471525624,0.9999642372131348
0.0005438477226376615,0.3334272565041796,0.9999641180038452
0.0005438477226376615,0.33374033374033374,0.9999639987945557
0.0005438477226376615,0.3339438339438339,0.9999638795852661
0.0005438477226376615,0.334100372561911,0.9999637603759766
0.0005438477226376615,0.33433518048902666,0.999963641166687
0.0005438477226376615,0.33453868069252685,0.9999635219573975
0.0005438477226376615,0.3346952193106039,0.9999634027481079
0.0005438477226376615,0.3347891424814502,0.9999632835388184
0.0005438477226376615,0.3350239504085658,0.9999631643295288
0.0005438477226376615,0.33519614288845057,0.9999630451202393
0.0005438477226376615,0.3353996430919508,0.9999629259109497
0.0005438477226376615,0.33552487398641245,0.9999628067016602
0.0005438477226376615,0.3356970664662972,0.9999626874923706
0.0005438477226376615,0.335869258946182,0.999962568283081
0.0005438477226376615,0.3361197207351054,0.9999624490737915
0.0005438477226376615,0.33629191321499013,0.999962329864502
0.0005438477226376615,0.33646410569487495,0.9999622106552124
0.0005438477226376615,0.33655802886572117,0.9999620914459229
0.0005438477226376615,0.33669891362199056,0.9999619722366333
0.0005438477226376615,0.3369180676872985,0.9999618530273438
0.0005438477226376615,0.33704329858176013,0.9999617338180542
0.0005438477226376615,0.3372154910616449,0.9999616146087646
0.0005438477226376615,0.3373563758179143,0.9999614953994751
0.0006798096532970768,0.3376224914686453,0.9999613761901855
0.0006798096532970768,0.33770076077768385,0.999961256980896
0.0006798096532970768,0.33779468394853013,0.9999611377716064
0.0006798096532970768,0.3379668764284149,0.9999610185623169
0.0006798096532970768,0.33809210732287653,0.9999608993530273
0.0006798096532970768,0.3382016843555305,0.9999607801437378
0.0006798096532970768,0.33846780000626153,0.9999606609344482
0.0006798096532970768,0.33865564634795403,0.9999605417251587
0.0006798096532970768,0.33882783882783885,0.9999604225158691
0.0006798096532970768,0.3389374158604928,0.9999603033065796
0.0006798096532970768,0.3390469928931467,0.99996018409729
0.0006798096532970768,0.33925049309664695,0.9999600648880005
0.0006798096532970768,0.33950095488557025,0.9999599456787109
0.0006798096532970768,0.33964183964183964,0.9999598264694214
0.0006798096532970768,0.3397514166744936,0.9999597072601318
0.0006798096532970768,0.3399392630161861,0.9999595880508423
0.0006798096532970768,0.34006449391064775,0.9999594688415527
0.0006798096532970768,0.34025234025234025,0.9999593496322632
0.0006798096532970768,0.3404088788704173,0.9999592304229736
0.0006798096532970768,0.3405967252121098,0.9999591112136841
0.0006798096532970768,0.34076891769199463,0.9999589920043945
0.0006798096532970768,0.3409254563100717,0.999958872795105
0.0006798096532970768,0.3411133026517642,0.9999587535858154
0.0006798096532970768,0.34128549513164896,0.9999586343765259
0.0006798096532970768,0.34137941830249524,0.9999585151672363
0.0006798096532970768,0.3415046491969569,0.9999583959579468
0.0006798096532970768,0.3417238032622648,0.9999582767486572
0.0006798096532970768,0.3418803418803419,0.9999581575393677
0.0006798096532970768,0.34203688049841896,0.9999580383300781
0.0006798096532970768,0.3422873422873423,0.9999579191207886
0.0006798096532970768,0.3424438809054194,0.999957799911499
0.0006798096532970768,0.3426317272471119,0.9999576807022095
0.0006798096532970768,0.34283522745061207,0.9999575614929199
0.0006798096532970768,0.34302307379230457,0.9999574422836304
0.0006798096532970768,0.34305438151592,0.9999573230743408
0.0006798096532970768,0.3432422278576125,0.9999572038650513
0.0006798096532970768,0.34339876647568957,0.9999570846557617
0.0006798096532970768,0.34355530509376664,0.9999569654464722
0.0006798096532970768,0.3436648821264206,0.9999568462371826
0.0006798096532970768,0.34383707460630536,0.9999567270278931
0.0006798096532970768,0.3440092670861902,0.9999566078186035
0.0006798096532970768,0.34416580570426725,0.999956488609314
0.0006798096532970768,0.344337998184152,0.9999563694000244
0.0006798096532970768,0.3444632290786137,0.9999562501907349
0.0006798096532970768,0.3446197676966908,0.9999561309814453
0.0006798096532970768,0.34472934472934474,0.9999560117721558
0.0006798096532970768,0.3448545756238064,0.9999558925628662
0.0006798096532970768,0.3449484987946526,0.9999557733535767
0.0006798096532970768,0.3450580758273066,0.9999556541442871
0.0006798096532970768,0.34512069127453743,0.9999555349349976
0.0006798096532970768,0.3452302683071914,0.999955415725708
0.0006798096532970768,0.3453241914780376,0.9999552965164185
0.0006798096532970768,0.3454807300961147,0.9999551773071289
0.0006798096532970768,0.34554334554334554,0.9999550580978394
0.0006798096532970768,0.34576249960865346,0.9999549388885498
0.0006798096532970768,0.3458251150558843,0.9999548196792603
0.0006798096532970768,0.34599730753576907,0.9999547004699707
